Archivo/Phobos_edit_2.jpg|1|7|1|2||NASA / JPL-Caltech / University of Arizona|2|0|1|2008-11-15|N/A|3374|3300|5|imagenes a color de Phobos, luna de Marte capturado por la nave espacial multi propósito Mars  Reconnaissance Oribter (MRO)|Phobos, luna de Marte, luna, Marte, nave espacial multi propósito, Mars  Reconnaissance Oribter, MRO
Archivo/PlanetasEnanos.jpg|1|7|2|2|||1|0|1|2010-06-23|N/A|449|225|5|ilustración de los tamaños relativos, albedos y colores de algunos planetas enanos|planetas enanos, objetos trans-Neputnianos, tamaño planetas enanos, albedos, Pluton, Eris, Haumes, Makemake, Veruna, Haumea, Charon
Archivo/Pluton_lunas_hubble.jpg|1|7|1|2|H. Weaver (JHU/APL) / A. Stern (SwRI) / NASA|NASA / ESA / Equipo de Búsqueda de Acompañantes de Plutón de HST|1|0|1|2009-07-29|N/A|516|387|5|imagen del Telescopio Espacial Hubble del sistema Plutoniano, mostrando las tres lunas mas grandes Charon, Nix y Hydra|Pluton, lunas de Pluton, sistema Plutoniano, Charon, Nix, Hydra
Archivo/RelojCentroVisitantes.jpg|1|8|1|1||CIDA|2|0|1|2003-03-08|OAN|1042|1562|5|foto del OAN Llano del Hato con el Reloj Solar en primer plano, el Centro de Visitantes en segundo plano y cúpulas de fondo|OAN, Llano del Hato, Observatorio Astronómico Navional, Reloj Solar, Centro de Visitantes, cúpulas, observatorio
Archivo/SolLeyenda.jpg|1|7|1|1|J. Cova / E. Torres / G. Santos / A. Ballesteros|CIDA|2|0|1|2011-03-13|La Hechicera – Mérida – Venezuela|2500|3000|5|foto compuesta (suma de 25 imágenes) del Sol, tomada desde  La Hechicera, Mérida Venezuela usando un telescopio Celestron|Sol, foto compuesta, La Hechicera, Celestron
Archivo/Tamaños-Compara.jpg|1|7|4|2|NASA / JPL-Caltech / UCB|NASA / JPL-Caltech / UCB / www://wise.astro.ucla.edu.|2|0|1|2012-01-13|N/A|371|278|5|esquema mostrando la relación de tamaño entre una enana marrón con comparación a la Tierra, Júpiter, una estrella de baja masa y el sol.|enana marrón, tamaños, sol, estrella baja masa, Júpiter
Archivo/Telescopio SOFIA.jpg|1|7|1|2|NASA / Jim Ross|NASA / Jim Ross|2|0|1|2014-03-06|N/A|800|600|5|Un avión de apoyo F/A-18 acompaña al Observatorio Estratosférico de Astronomía Infrarroja (SOFIA) durante un vuelo de prueba en 2009|SOFIA, Observatorio Estratosferico de Astronomia Infrarroja, NASA, F/A-18
Archivo/Tempel-DeepImpact-4Julio2005jpg.jpg|1|7|1|2|NASA / Deep Imact|NASA / Deep Impact|2|0|0|2011-02-10|N/A|550|451|5|foto del Cometa Tempel 1 tomada por la aeronave Deep Impact de la NASA mostrándo terrenos inesperados sobre el cometa|cometa Tempel 1, cometa, NASA, estructura de un cometa
Archivo/Tierra-Apollo13-3D.JPG|1|7|8|1|Roberto Beltramini|http://space-3d-images.blogspot.com|2|0|1|2009-12-03|N/A|2423|2601|5|imagen 3D de la Tierra tomad durante la misión Apolo 13|3D, Tierra, Apolo 13, Tierra desde el espacio
Archivo/Vista_aérea_Mérida.JPG|1|7|1|1||GUACAMAYA|2|0|1|2013-01-17|N/A|3032|2008|5|foto aérea de la ciudad de Mérida (Venezuela) tomada con GUACAMAYA|Merida aerea, GUACAMAYA, foto aerea
Archivo/Volcano-1-580x386.jpg|1|7|1|2|ISS / NASA|ISS / NASA|2|0|1|2009-06-29|N/A|580|386|5|foto fortuita tomada desde la Estación Espacial Internacional ISS del volcán Sarychev en las islas Kuril al noreste de Japón|ISS, Estación Espacial Internacional, ISS, volcan Sarychev, islas Kuril, noreste Japon
Archivo/WMAP_CMB_Timeline.jpg|1|7|4|2|NASA / WMAP Science Team|NASA / WMAP Science|2|0|1|2007-01-03|N/A|4140|2980|5|representación de la linea de tiempo del universe a lo largo de 13.7 mil millones de años, hasta la exploración con WMAP|linea de tiempo, la gran explosión, big bang, WMAP
Archivo/cerrotololo.jpg|1|7|1|2|NOAO / AURA / NSF|NASA / AURA / NSF|2|0|1|2009-09-10|N/A|310|200|5|foto del CTIO Observatorio Inter-Americano de Cerro Tololo en Chile, al atardecer preparándose para una noche de trabajo |Cerro Tololo, CTIO, Chile, observatorio, Observatorio Inter-Americano de Cerro Tololo, atardecer
Archivo/changing-aspect-saturn-rings_sm.jpg|1|7|4|2|thChieh|http://mydarksky.org|2|0|1|2008-03-26|N/A|1200|925|5|las imágenes en los recuadros muestran como se ve Saturno desde la Tierra al orbitar ambos alrededor del Sol|anillos, Saturno, anillos de Saturno, orbita, orbitar 
Archivo/compare_gas_giants.jpg|1|7|4|2|||1|0|1|2009-10-22|N/A|743|423|5|imagen de los tamaños relativos de los planetas del sistema solar|sistema solar, planetas, tamaños planetas, visualización de tamaños
Archivo/d_bhdiagram.jpg|1|7|4|1||Tim Jones (UT-Austin) / K. Cordes & S. Brown (STScl)|2|0|1|2009-06-08|N/A|400|416|5|la ilustración muestra la relación entre la masa del hoyo negro en el centro de una galaxia y la masa de su bulbo|galaxia, hoyo negro, bulbo central, masa hoyo negro, masa bulbo central
Archivo/distglow-Moon5.jpg|1|7|1|2|||1|0|1|2013-01-24|N/A|1019|979|5|foto de la Luna en su fase de Cuarto Menguante (desde el hermisferio sur, desde el hemisferio norte correspondería a Cuarto Creciente)|Luna, Cuarto Menguante, Cuarto Creciente, hemisferio sur, hermisferio norte, fases de la Luna, fases
Archivo/emission-spectra-1.jpg|1|9|4|1|||1|0|1|2009-07-06|N/A|1000|1200|5|lineas de emisión del espectro de luz emitida por el Sol|espectro electromagnético, espectro de luz del sol, sol, lineas de emisión
Archivo/fobos_13-580x564.jpg|1|7|1|2|Mars Reconnaissance Oribter (MRO)|NASA / JPL / University of Arizona|2|0|1|2011-11-10|N/A|3374|3300|5|imagen de Phobo la luna mas grande de Marte tomada por el Orbitador de Reconocimiento de Marte (MRO) de NASA|Phobo, NASA, Marte, MRO, Mars Reconnaissance Orbiter, satelite natural, lunas de Marte
Archivo/galaxies.jpg|1|7|1|2|Hubble|HST / NASA / ESA / ESO|2|0|1|2008-11-10|N/A|375|281|5|imagen impresionante compuesta de fotos tomadas por el HST de distintas galaxias|galaxias, HST, galaxias espirales, galaxias lenticulares, galaxias elipticas, galaxias irregulares, espirales, lenticulares, elipticas, irregulares, tipos de galaxias 
Archivo/global-water-volume-large.jpg|1|7|2|2|Jack Cook|USGS|1|0|1|2012-05-09|N/A|950|911|5|ilustración con una esfera representando la cantidad de agua en la Tierra en comparación con el tamaño de la Tierra en sí|comparación, Tierra, agua en la Tierra, tamaños
Archivo/global_southam_Vb.tif|1|7|7|1||ESO|2|0|1|2002-01-14|N/A|7000|9800|5|imagen satélital de la contaminación lúminica en Suramérica|contaminacion luminica, ESO, suramerica, imagen satelital
Archivo/hartley2lores.jpg|1|7|1|2|Al Takeda|Al Takeda|2|0|1|2010-11-03|N/A|1440|960|5|foto del cometa Hartley 2 pasando por el doble cúmulo de estrellas en la constelación de Perseus|cometa, Hartley 2, cometa Hartley 2, constelacion Perseus, doble cúmulo
Archivo/hugetelescop.jpg|1|7|1|2|Carlos Moreno|Carlos Moreno / Associated Press|2|1|1|2009-07-24|La Palma, España|430|292|5|el gran Telescopio Canarias, uno de de los mas grandes unbicado en el Observatorio Roque de los Muchachos en la isla Canaria de La Palma España|Gran Telescopio Canarias, observatorio, observatorio roque de los muchachos, isla canarias, la palma, españa, telescopios mas grandes
Archivo/iau0601a.jpg|1|7|9|2|NASA|NASA|2|0|1|2010-04-20|N/A|1280|790|5|esquema del sistema solar, mostrando posiciones y tamaños relativos (no distancia)|sistema sola, planetas, tamaños, posiciones, sol, mercurio, venus, tierra, marte, jupter, saturo, urano, pluton, charon
Archivo/iss_sts130_big.jpg|1|7|1|2|STS-130|NASA|2|0|1|2010-02-20|N/A|3072|2098|5|foto de la Estación Espacial Internacional con la Tierra de fondo vista desde el Transbordador Espacial Endeavour en 20120|ISS, Estación Espacial Internacional, Endeavour, transbordaor espacial, STS-130, espacio, la tierra
Archivo/large_detailed_map_of_the_Universe_from_the_national_geographic.jpg|1|7|9|2||National Geographic|3|0|1|2013-09-27|N/A|6000|3888|5|mapa esquemático del Universo detallado |el universo, sistema solar, via lactea, grupo local, vecindad solar, super cumulo
Archivo/moon_phases.jpg|1|7|1|1|||1|0|1|2011-01-03|N/A|1260|1890|5|foto (montaje) de la Luna en sus distintas fases|foto compuesta, luna, fases lunares, creciente, luna nueva, luna llena, luna menguante
Archivo/naked-sun-soho.jpg|1|7|1|3|SOHO|NASA / ESA|2|0|1|2009-08-13|N/A|512|512|5|el MDI (Michelson Doppler Imager) del SOHO (Solar and Heliospheric Observatory) generó esta imagen del continuo de luz del sol sin manchas el 31 de marzo 2009|SOHO, MDI, sol, manchas, manchas solares
Archivo/telescopios1.jpg|1|7|4|1||http://www.astrosurf.com|3|0|1|2008-11-26|N/A|277|385|5|esquema de las partes principales de un típico telecopio reflector newtoniano con montura ecuatorial alemana|telescopio reflector, telescopio, reflector, newtoniano, montura ecuatorial, alemana
Archivo/titan-saturn-moon-625x4501.jpg|1|7|1|2||NASA / JPL / Space Science Institute|2|0|1|2011-05-10|N/A|625|460|5|imagen con color falso de la luna de Saturno, Titan tomada con Cassini|Titan, Saturo, Cassini, luna, satelites
